country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
World,1921,,1908748639,,,,,,,,,,,,,,,,,-16.495,-1433.714,3802.498,7258.013,,,,,,,,,,,,,,,,,,,,,,,,3.471,8.376,130.834,249.729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.262,95.459,655.32,1250.841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,1922,,1924826120,,,,,,,,,,,,,,,,,5.547,402.601,3979.899,7660.614,,,,,,,,,,,,,,,,,,,,,,,,6.75,16.858,138.499,266.586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.623,145.387,725.379,1396.228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,1923,,1941636900,,,,,,,,,,,,,,,,,16.478,1262.329,4595.577,8922.942,,,,,,,,,,,,,,,,,,,,,,,,17.165,45.76,160.868,312.346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.271,255.104,850.484,1651.332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,1924,,1958716901,,,,,,,,,,,,,,,,,-2.623,-234.068,4436.003,8688.874,,,,,,,,,,,,,,,,,,,,,,,,14.65,45.76,182.827,358.107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.282,-4.664,840.687,1646.668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,1925,,1976068839,,,,,,,,,,,,,,,,,0.254,22.059,4408.213,8710.933,,,,,,,,,,,,,,,,,,,,,,,,12.778,45.76,204.379,403.867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.849,79.84,873.709,1726.508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,1926,,1993719848,,,,,,,,,,,,,,,,,-0.449,-39.125,4349.562,8671.808,,,,,,,,,,,,,,,,,,,,,,,,11.331,45.76,225.522,449.627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.635,45.485,888.787,1771.993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,1927,,2011689749,,,,,,,,,,,,,,,,,7.759,672.886,4645.196,9344.693,,,,,,,,,,,,,,,,,,,,,,,,10.177,45.76,246.255,495.388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.172,251.127,1005.682,2023.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,1928,,2029682397,,,,,,,,,,,,,,,,,-1.774,-165.769,4522.345,9178.925,,,,,,,,,,,,,,,,,,,,,,,,9.237,45.76,266.617,541.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.016,101.472,1046.761,2124.592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,1929,,2048513689,,,,,,,,,,,,,,,,,6.348,582.658,4765.203,9761.583,,,,,,,,,,,,,,,,,,,,,,,,6.183,33.458,280.499,574.606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.103,257.139,1162.663,2381.731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,1930,,2070596353,,,,,,,,,,,,,,,,,-8.621,-841.582,4307.938,8920.001,,,,,,,,,,,,,,,,,,,,,,,,4.837,27.794,290.93,602.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.639,-110.497,1096.899,2271.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,1931,,2088429965,,,,,,,,,,,,,,,,,-11.809,-1053.328,3766.788,7866.673,,,,,,,,,,,,,,,,,,,,,,,,4.752,28.624,302.152,631.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.246,-73.723,1052.231,2197.512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,1932,,2109357892,,,,,,,,,,,,,,,,,-11.088,-872.242,3315.906,6994.432,,,,,,,,,,,,,,,,,,,,,,,,4.536,28.624,312.725,659.648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.557,-100.134,994.32,2097.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,1933,,2131029147,,,,,,,,,,,,,,,,,4.693,328.238,3436.213,7322.67,,,,,,,,,,,,,,,,,,,,,,,,4.339,28.624,322.977,688.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.197,192.895,1074.726,2290.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,1934,,2152969392,,,,,,,,,,,,,,,,,9.119,667.731,3711.34,7990.401,,,,,,,,,,,,,,,,,,,,,,,,4.159,28.624,332.981,716.897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.528,126.616,1122.584,2416.888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,1935,,2175184808,,,,,,,,,,,,,,,,,4.308,344.195,3831.672,8334.596,,,,,,,,,,,,,,,,,,,,,,,,3.993,28.624,342.74,745.522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.721,210.771,1208.016,2627.659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,1936,,2197830032,,,,,,,,,,,,,,,,,9.85,820.969,4165.729,9155.564,,,,,,,,,,,,,,,,,,,,,,,,3.84,28.624,352.232,774.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.907,234.042,1302.057,2861.701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,1937,,2220878589,,,,,,,,,,,,,,,,,5.06,463.25,4331.085,9618.814,,,,,,,,,,,,,,,,,,,,,,,,7.282,56.375,373.961,830.521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.818,395.443,1466.602,3257.144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,1938,,2244005191,,,,,,,,,,,,,,,,,-6.7,-644.432,3999.27,8974.383,,,,,,,,,,,,,,,,,,,,,,,,6.192,51.427,393.024,881.948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.38,-77.514,1416.944,3179.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,1939,,2266483407,,,,,,,,,,,,,,,,,5.632,505.427,4182.607,9479.81,,,,,,,,,,,,,,,,,,,,,,,,7.184,63.357,417.08,945.305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.188,133.152,1461.64,3312.782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,1940,,2290871362,6.9926E+12,,,,,,,,,,,,,,,,10.293,975.723,4563.998,10455.532,,,,,,,,,,,,,,,,,,,,,,,,6.702,63.357,440.296,1008.662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.221,106.705,1492.658,3419.488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,1941,,2307736768,,,,,,,,,,,,,,,,,3.658,382.477,4696.38,10838.009,,,,,,,,,,,,,,,,,,,,,,,,6.281,63.357,464.532,1072.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.01,102.937,1526.355,3522.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,1942,,2326734579,,,,,,,,,,,,,,,,,1.714,185.766,4737.874,11023.774,,,,,,,,,,,,,,,,,,,,,,,,5.91,63.357,487.969,1135.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.871,-206.816,1425.005,3315.608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,1943,,2344581440,,,,,,,,,,,,,,,,,2.772,305.629,4832.165,11329.403,,,,,,,,,,,,,,,,,,,,,,,,5.58,63.357,511.278,1198.732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.615,252.487,1521.848,3568.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,1944,,2362439908,,,,,,,,,,,,,,,,,-3.98,-450.964,4604.748,10878.439,,,,,,,,,,,,,,,,,,,,,,,,5.285,63.357,534.231,1262.089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.855,530.037,1734.703,4098.133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,1945,,2380167769,,,,,,,,,,,,,,,,,-19.763,-2149.956,3667.171,8728.483,,,,,,,,,,,,,,,,,,,,,,,,5.02,63.357,556.871,1325.446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.117,-4.792,1719.77,4093.341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,1946,,2397811266,,,,,,,,,,,,,,,,,7.672,669.686,3919.478,9398.169,,,,,,,,,,,,,,,,,,,,,,,,5.352,70.94,582.359,1396.386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.372,260.838,1815.897,4354.179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,1947,,2416694412,,,,,,,,,,,,,,,,,12.358,1161.455,4369.449,10559.624,,,,,,,,,,,,,,,,,,,,,,,,10.634,148.492,639.253,1544.878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.159,442.358,1984.751,4796.538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,1948,,2437259361,,,,,,,,,,,,,,,,,3.325,351.156,4476.66,10910.78,,,,,,,,,,,,,,,,,,,,,,,,13.056,201.696,716.614,1746.574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.183,632.335,2227.45,5428.873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,1949,,2463242071,,,,,,,,,,,,,,,,,-4.923,-537.13,4211.381,10373.65,,,,,,,,,,,,,,,,,,,,,,,,6.855,119.735,757.664,1866.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.573,-31.134,2191.315,5397.739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,1950,,2499322112,8.40848E+12,,,,,,,,,,,,,,,,9.244,958.925,4534.26,11332.575,,,,,,,,,,,,,,,,,,,,,,,,14.484,270.325,854.885,2136.634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.187,657.839,2422.888,6055.578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,1951,,2543130368,,,,,,,,,,,,,,,,,5.351,606.443,4694.615,11939.019,,,,,,,,,,,,,,,,,,,,,,,,18.622,397.875,996.61,2534.509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.403,811.658,2700.308,6867.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,1952,,2590270976,,,,,,,,,,,,,,,,,-0.574,-68.518,4582.726,11870.501,,,,,,,,,,,,,,,,,,,,,,,,7.698,195.117,1053.8,2729.627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.112,351.063,2786.696,7218.299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,1953,,2640278784,,,,,,,,,,,,,,,,,0.444,52.685,4515.881,11923.186,,,,,,,,,,,,,,,,,,,,,,,,5.741,156.718,1093.197,2886.345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.738,414.214,2890.798,7632.513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,1954,,2691979264,,,,,,,,,,,,,,,,,-1.289,-153.747,4372.039,11769.438,,,,,,,,,,,,,,,,,,,,,,,,4.894,141.253,1124.674,3027.598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.693,358.181,2968.334,7990.694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,1955,,2746072064,,,,,,,,,,,,,,,,,8.653,1018.443,4656.791,12787.882,,,,,,,,,,,,,,,,,,,,,,,,8.785,265.965,1199.372,3293.563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.074,964.79,3261.198,8955.483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,1956,,2801002752,,,,,,,,,,,,,,,,,5.679,726.209,4824.733,13514.091,,,,,,,,,,,,,,,,,,,,,,,,8.446,278.187,1275.168,3571.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.826,790.375,3479.418,9745.858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,1957,,2857866752,,,,,,,,,,,,,,,,,2.809,379.667,4861.583,13893.758,,,,,,,,,,,,,,,,,,,,,,,,8.65,308.966,1357.906,3880.716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.386,524.908,3593.858,10270.767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,1958,,2916108032,,,,,,,,,,,,,,,,,3.16,439.05,4915.047,14332.808,,,,,,,,,,,,,,,,,,,,,,,,7.559,293.331,1431.376,4174.047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.504,257.21,3610.283,10527.977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,1959,,2970292224,,,,,,,,,,,,,,,,,3.643,522.087,5001.156,14854.895,,,,,,,,,,,,,,,,,,,,,,,,11.634,485.629,1568.76,4659.676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.911,832.882,3824.829,11360.858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,1960,,3019233536,1.32458E+13,,,,,,,,,,,,,,,,4.18,620.905,5125.738,15475.8,,,,,,,,,,,,,,,,,,,,,,,,8.856,412.648,1680.004,5072.324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.746,879.984,4054.288,12240.843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,1961,,3068370688,,,,,,,,,,,,,,,,,-5.791,-896.266,4751.556,14579.534,,,,,,,,,,,,,,,,,,,,,,,,7.435,377.111,1776.003,5449.435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.442,788.549,4246.355,13029.392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,1962,,3126686720,,,,,,,,,,,,,,,,,2.409,351.217,4775.263,14930.751,,,,,,,,,,,,,,,,,,,,,,,,9.406,512.56,1906.809,5961.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.475,1104.28,4520.335,14133.672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,1963,,3195779328,,,,,,,,,,,,,,,,,3.033,452.844,4813.723,15383.595,,,,,,,,,,,,,,,,,,,,,,,,9.418,561.509,2041.287,6523.504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.29,1030.371,4745.022,15164.043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,1964,,3267212288,,,,,,,,,,,,,,,,,4.426,680.872,4916.873,16064.467,,,,,,,,,,,,,,,,,,,,,,,,9.26,604.103,2181.556,7127.606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.997,1212.695,5012.45,16376.738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,1965,,3337112064,,,,2.706,9.03,,,,0.021,,,,4836.57,16140.178,,,1.974,317.091,4908.902,16381.558,,37.268,,,,,,12977.649,,,,,,12118.423,40440.535,,93.379,,,6303.827,,,1889.007,7.168,510.879,2288.951,7638.485,,14.556,,,,2729.886,276.646,923.198,818.039,,6.303,,,2867.334,289.689,966.723,859.226,,6.621,,,,,72.469,7.653,25.54,21.716,,0.167,,,17996.529,,,5392.845,11.323,1854.344,5463.131,18231.082,,41.555,55.949,17.985,,,,5.389,,16.766,,,0.129,,43307.871,,,2794.865,282.035,941.183,837.51,,6.453,,,0,0,0,0,,0,,,0,0,0,0,,0
World,1966,,3406416896,,1.993,0.18,2.704,9.21,,,,0.02,,1.139,183.916,4792.16,16324.094,,,1.387,227.165,4875.716,16608.723,,35.78,,,,5.347,2315.488,13393.357,,5.205,2105.039,,,12489.832,42545.574,,93.254,8.963,564.996,6868.823,,,2016.436,7.6,580.553,2412.81,8219.038,,15.055,,6.566,179.25,2909.136,288.813,983.817,854.016,,6.376,7.329,210.454,3077.789,304.736,1038.056,903.527,,6.746,,,34.822,25.236,97.705,10.108,34.433,28.683,,0.214,7.535,1356.127,19352.656,,,5681.235,8.588,1565.729,5811.623,19796.811,,42.418,61.738,19.806,,10.124,5.789,5.814,,18.124,,,0.135,,45623.359,6.59,185.218,2980.083,294.627,1003.623,874.844,,6.532,,0,0,0,0,0,,0,,0,0,0,0,0,,0
World,1967,,3475448064,,1.888,0.174,2.7,9.384,,,,0.02,,-1.613,-263.284,4621.22,16060.81,,,-3.552,-589.896,4609.14,16018.826,,33.926,,,,3.765,1717.891,13621.625,,3.84,1633.613,,,12711.796,44179.188,,93.321,7.356,505.244,7374.067,,,2121.76,7.618,626.097,2545.034,8845.135,,15.576,,2.229,64.833,2973.969,289.385,1005.742,855.708,,6.282,2.755,84.273,3162.062,306.934,1066.735,909.828,,6.679,,,19.088,18.65,116.355,11.799,41.006,33.479,,0.246,7.191,1391.654,20744.311,,,5968.816,7.282,1441.652,6111,21238.463,,43.819,62.353,19.987,,0.912,0.616,5.751,,17.941,,,0.132,,47341.25,2.2,65.623,3045.706,295.136,1025.729,876.349,,6.434,,0,0,0,0,0,,0,,0,0,0,0,0,,0
World,1968,,3546810880,,1.813,0.17,2.694,9.554,,,,0.019,,1.496,240.337,4596.001,16301.146,,,2.784,445.936,4642.131,16464.762,,32.47,,,,6.046,2862.141,14154.516,,6.033,2665.438,,,13207.534,46844.625,,93.31,9.09,670.292,8044.359,,,2268.054,9.389,830.438,2727.964,9675.573,,16.024,,5.324,158.336,3132.305,298.659,1059.289,883.133,,6.239,6.222,196.701,3358.763,319.589,1133.522,946.981,,6.69,,,27.087,31.517,147.872,14.693,52.113,41.692,,0.295,8.459,1754.809,22499.119,,,6343.479,9.095,1931.568,6532.638,23170.031,,44.816,69.032,22.12,,10.675,6.679,6.237,,19.463,,,0.138,,50203.391,5.396,165.185,3210.891,304.896,1081.409,905.29,,6.396,,0,0,0,0,0,,0,,0,0,0,0,0,,0
World,1969,,3620655360,,1.781,0.17,2.686,9.724,,,,0.018,,3.052,497.588,4639.694,16798.734,,,2.023,333.027,4639.433,16797.789,,31.358,,,,6.707,3366.93,14795.752,,6.727,3151.121,,,13808.479,49995.746,,93.327,9.809,789.087,8833.446,,,2439.737,9.82,950.185,2934.761,10625.758,,16.489,,5.896,184.675,3316.98,309.818,1121.742,916.127,,6.192,6.424,215.812,3574.574,333.305,1206.784,987.273,,6.673,,,18.556,27.439,175.311,17.064,61.783,48.42,,0.327,8.287,1864.447,24363.566,,,6729.049,7.64,1770.303,6888.348,24940.334,,45.48,72.559,23.258,,5.144,3.527,6.424,,20.04,,,0.135,,53570.32,5.845,188.372,3399.263,316.241,1145,938.853,,6.345,,0,0,0,0,0,,0,,0,0,0,0,0,,0
World,1970,,3695390208,2.18145E+13,38.847,3.778,3.654,13.501,,,,0.024,,1.547,259.873,4616.186,17058.607,,,4,671.893,4727.425,17469.682,,29.935,,,,6.374,3414.559,15420.531,2.612,6.397,3198.059,,,14394.638,53193.805,,93.347,8.846,781.373,9614.819,,,2601.841,-8.139,-864.863,2641.37,9760.895,,16.873,,4.717,156.446,3473.427,317.869,1174.65,939.935,,6.095,6.265,216.5,3791.074,346.168,1279.226,1025.893,,6.653,,,27.663,48.497,223.808,21.344,78.875,60.564,,0.393,8.853,2156.811,26520.377,,,7176.611,9.998,2493.551,7423.812,27433.885,,46.539,80.338,25.702,,10.508,7.779,6.955,,21.74,,,0.141,,56984.879,5.121,168.003,3567.266,324.824,1200.352,965.329,,6.26,,0,0,0,0,0,,0,,0,0,0,0,0,,0
World,1971,,3770163200,,0.449,0.061,3.597,13.562,,,,0.023,,-0.544,-92.83,4500.011,16965.777,,,-0.909,-158.729,4591.566,17310.953,,28.6,,,,4.1,2336.336,15734.389,,3.922,2086.277,,,14662.517,55280.082,,93.188,7.056,678.381,10293.2,,,2730.174,6.97,680.302,2769.428,10441.196,,17.352,,4.477,155.515,3628.942,325.514,1227.242,962.542,,6.117,6.627,250.056,4041.13,362.009,1364.835,1071.871,,6.812,,,39.087,87.479,311.287,29.098,109.704,82.566,,0.525,5.659,1500.729,28021.105,,,7432.332,5.712,1566.906,7692.185,29000.791,,47.236,87.339,27.888,,8.507,7.001,7.397,,23.166,,,0.147,,59321.215,4.518,162.577,3729.843,332.911,1255.13,989.306,,6.288,,0,0,0,0,0,,0,,0,0,0,0,0,,0
World,1972,,3844800768,,9.298,1.261,3.855,14.823,,,,0.024,,1.137,192.859,4462.815,17158.637,,,-0.345,-59.66,4486.915,17251.293,,27.454,,,,5.356,3177.512,16255.388,,5.21,2879.988,,,15126.94,58160.07,,93.058,5.523,568.523,10861.724,,,2825.042,4.926,514.288,2849.428,10955.484,,17.379,,4.676,169.692,3798.634,334.121,1284.629,987.992,,6.078,7.481,297.528,4338.658,381.474,1466.693,1128.448,,6.942,,,38.714,120.512,431.799,39.579,152.175,112.307,,0.691,7.561,2118.605,30139.711,,,7839.083,5.687,1649.18,7971.797,30649.971,,48.225,93.402,29.889,,7.173,6.063,7.774,,24.293,,,0.149,,62498.727,4.78,177.016,3906.859,341.895,1314.518,1016.141,,6.251,,0,0,0,0,0,,0,,0,0,0,0,0,,0
World,1973,,3920251392,,-3.863,-0.573,3.635,14.251,,,,0.022,,2.968,509.213,4506.815,17667.85,,,1.78,307.08,4478.89,17558.373,,26.708,,,,5.846,3653.617,16874.516,,5.925,3446.211,,,15714.88,61606.281,,93.128,4.752,516.114,11377.838,,,2902.323,4.812,527.217,2929.073,11482.701,,17.199,,1.431,54.361,3852.995,332.38,1303.013,982.844,,5.824,4.843,207.407,4546.065,392.579,1539.01,1159.636,,6.872,,,33.991,146.774,578.574,52.012,203.902,147.586,,0.875,8.032,2420.883,32560.594,,,8305.741,9.12,2795.154,8531.372,33445.125,,49.221,100.246,32.096,,7.384,6.844,8.187,,25.571,,,0.152,,66152.344,1.506,60.633,3967.492,340.567,1335.109,1012.05,,5.998,,0,0,0,0,0,,0,,0,0,0,0,0,,0
World,1974,,3995516928,,0.591,0.084,3.588,14.335,,,,0.022,,0.08,14.201,4425.473,17682.051,,,0.879,154.381,4433.157,17712.754,,26.561,,,,0.635,420.203,16661.811,,-0.233,-143.566,,,15382.919,61462.715,,92.324,2.479,282.026,11659.864,,,2918.237,2.111,242.403,2934.565,11725.104,,17.515,,9.84,379.142,4232.137,358.209,1431.232,1059.221,,6.357,12.438,563.761,5109.826,433.516,1732.121,1278.89,,7.676,,,30.749,177.908,756.482,66.725,266.6,189.333,,1.136,-1.351,-439.791,32120.803,,,8039.211,0.223,74.555,8389.322,33519.68,,48.249,106.873,34.289,,6.833,6.627,8.582,,26.748,,,0.161,,66572.547,9.671,385.852,4353.344,366.791,1465.521,1089.557,,6.539,,0,0,0,0,0,,0,,0,0,0,0,0,,0
World,1975,,4069437184,,-4.509,-0.646,3.364,13.688,,,,0.02,,1.937,342.486,4429.246,18024.537,,,5.956,1054.924,4611.861,18767.678,,26.948,,,,0.472,314.273,16436.381,,-0.051,-31.512,,,15095.749,61431.203,,91.844,-0.001,-0.123,11659.741,,,2865.198,0.213,24.998,2887.402,11750.103,,17.432,,1.233,52.196,4284.333,356.04,1448.883,1052.807,,6.405,6.916,345.792,5455.618,455.479,1853.544,1340.632,,8.156,,,38.728,292.968,1049.45,90.884,369.848,257.886,,1.569,-1.164,-373.879,31746.924,,,7801.306,-5.018,-1681.912,7823.629,31837.768,,47.464,108.147,34.812,,1.525,1.274,8.555,,26.575,,,0.162,,66886.82,1.184,52.824,4406.168,364.595,1483.696,1082.746,,6.587,,0,0,0,0,0,,0,,0,0,0,0,0,,0
World,1976,,4142505728,,0.459,0.063,3.32,13.751,,,,0.02,,3.684,663.949,4511.396,18688.486,,,2.834,531.84,4658.899,19299.518,,26.526,,,,5.334,3567.508,17007.66,,5.524,3393.754,,,15648.73,64824.957,,92.01,5.956,694.402,12354.144,,,2982.288,4.312,506.678,2958.784,12256.78,,17.535,,-0.397,-16.993,4267.339,348.373,1443.137,1030.135,,6.057,3.273,173.755,5629.373,462.184,1914.599,1358.929,,7.99,,,16.986,178.262,1227.712,104.447,432.671,296.369,,1.743,6.411,2035.4,33782.324,,,8155.046,8.647,2752.971,8350.197,34590.738,,47.949,120.571,38.791,,11.43,12.424,9.364,,29.106,,,0.171,,70454.328,-0.114,-4.506,4401.662,357.737,1481.928,1062.56,,6.248,,0,0,0,0,0,,0,,0,0,0,0,0,,0
